class,bruise_bleed,has_ring,season,habitat,cap_diameter,cap_shape,cap_color,gill_color,stem_height,stem_width,stem_color
0,0,0,3,woods,3.14,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.7,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.69,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.7,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.23,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.38,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.33,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.81,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.16,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.81,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.89,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.04,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.51,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.66,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.58,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.88,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.56,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.79,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.04,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.4,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.7,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.35,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.93,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.37,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.02,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.06,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.44,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.11,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.24,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.47,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.07,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.35,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.51,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.82,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.71,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.22,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.95,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.26,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.56,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.45,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.92,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.91,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.33,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.29,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.05,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.15,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.13,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.21,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.71,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.46,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.11,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.8,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.15,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.8,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.04,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.17,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.99,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.76,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.17,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.5,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.23,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.53,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.26,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.66,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.08,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.65,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.74,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.12,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.08,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.01,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.6,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.93,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.92,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.69,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.13,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.75,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.54,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.93,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.36,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.94,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.24,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.61,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.23,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.53,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.25,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.27,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.02,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.72,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.62,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.94,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.26,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.55,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.36,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.77,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.74,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.83,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.05,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.84,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.93,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.73,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.79,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.3,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.31,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.06,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.12,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.92,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.37,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.15,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.49,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.16,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.25,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.33,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.18,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.66,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.28,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.95,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.36,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.85,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.75,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.03,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.86,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.44,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.04,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.69,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.25,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.99,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.98,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.23,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.05,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.8,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.17,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.32,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.04,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.21,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.47,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.79,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.11,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.92,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.14,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.22,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.06,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.9,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.8,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.12,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.38,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.42,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.47,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.15,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.44,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.76,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.35,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.71,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.99,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.83,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.71,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.65,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.13,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.48,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.79,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.97,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.21,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.03,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.09,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.37,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.93,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.42,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.31,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.2,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.44,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.3,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.82,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.13,other,gray,none,0.0,0.0,none
0,0,0,0,woods,2.97,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.48,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.4,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.37,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.23,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.49,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.45,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.78,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.34,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.25,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.32,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.2,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.03,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.97,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.38,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.16,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.19,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.45,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.74,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.41,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.05,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.22,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.36,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.16,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.16,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.13,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.66,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.95,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.31,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.21,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.0,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.6,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.76,other,gray,none,0.0,0.0,none
0,0,0,3,woods,2.21,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.34,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.06,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.94,other,gray,none,0.0,0.0,none
0,0,0,2,woods,2.28,other,gray,none,0.0,0.0,none
0,0,0,1,woods,3.3,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.54,other,gray,none,0.0,0.0,none
0,0,0,3,woods,3.13,other,gray,none,0.0,0.0,none
0,0,0,1,woods,2.83,other,gray,none,0.0,0.0,none
0,0,0,0,woods,3.83,other,gray,none,0.0,0.0,none
0,0,0,2,woods,3.18,other,gray,none,0.0,0.0,none
1,0,0,0,woods,49.25,other,yellow,yellow,5.27,35.59,brown
1,0,0,0,woods,47.97,other,yellow,yellow,6.13,32.72,brown
1,0,0,1,woods,51.78,other,yellow,yellow,10.17,53.75,brown
1,0,0,0,woods,51.08,other,yellow,yellow,6.25,38.24,black
1,0,0,0,woods,53.33,other,yellow,yellow,7.16,44.72,brown
1,0,0,0,woods,52.4,other,yellow,yellow,7.59,43.44,brown
1,0,0,1,woods,49.03,other,yellow,yellow,5.53,27.69,black
1,0,0,1,woods,55.52,other,yellow,yellow,7.3,44.24,brown
1,0,0,1,woods,55.49,other,yellow,yellow,7.69,56.96,brown
1,0,0,0,woods,50.03,other,yellow,yellow,6.19,25.54,black
1,0,0,0,woods,55.2,other,yellow,yellow,6.02,27.73,black
1,0,0,0,woods,56.24,other,yellow,yellow,8.98,49.46,black
1,0,0,0,woods,46.58,other,yellow,yellow,8.77,47.71,black
1,0,0,1,woods,49.48,other,yellow,yellow,5.46,28.01,brown
1,0,0,0,woods,45.73,other,yellow,yellow,7.07,27.17,black
1,0,0,0,woods,48.09,other,yellow,yellow,6.62,26.5,black
1,0,0,1,woods,50.51,other,yellow,yellow,6.4,42.25,black
1,0,0,0,woods,55.86,other,yellow,yellow,7.06,38.54,black
1,0,0,1,woods,54.86,other,yellow,yellow,6.42,32.17,black
1,0,0,1,woods,56.03,other,yellow,yellow,5.04,25.04,brown
1,0,0,0,woods,49.69,other,yellow,yellow,6.66,38.79,black
1,0,0,0,woods,48.51,other,yellow,yellow,4.9,26.59,brown
1,0,0,1,woods,43.33,other,yellow,yellow,4.66,14.57,brown
1,0,0,0,woods,51.22,other,yellow,yellow,8.04,42.39,black
1,0,0,0,woods,45.67,other,yellow,yellow,6.0,31.51,black
1,0,0,0,woods,50.18,other,yellow,yellow,6.56,31.71,brown
1,0,0,0,woods,50.38,other,yellow,yellow,5.89,26.89,black
1,0,0,1,woods,47.85,other,yellow,yellow,6.33,40.75,black
1,0,0,1,woods,51.39,other,yellow,yellow,6.33,25.86,brown
1,0,0,1,woods,49.44,other,yellow,yellow,5.74,30.63,brown
1,0,0,1,woods,49.56,other,yellow,yellow,5.8,41.35,black
1,0,0,0,woods,53.27,other,yellow,yellow,8.01,43.24,brown
1,0,0,0,woods,44.62,other,yellow,yellow,5.61,30.29,brown
1,0,0,1,woods,53.33,other,yellow,yellow,5.69,29.52,black
1,0,0,1,woods,48.61,other,yellow,yellow,5.43,37.68,brown
1,0,0,1,woods,53.13,other,yellow,yellow,7.25,29.86,brown
1,0,0,0,woods,54.88,other,yellow,yellow,6.72,33.24,black
1,0,0,1,woods,49.29,other,yellow,yellow,7.28,38.04,black
1,0,0,0,woods,51.58,other,yellow,yellow,6.28,27.31,brown
1,0,0,0,woods,54.84,other,yellow,yellow,6.26,34.84,black
1,0,0,0,woods,52.61,other,yellow,yellow,7.67,43.42,black
1,0,0,0,woods,48.27,other,yellow,yellow,6.52,45.8,black
1,0,0,0,woods,42.17,other,yellow,yellow,5.18,32.99,black
1,0,0,1,woods,49.83,other,yellow,yellow,4.7,24.59,black
1,0,0,0,woods,43.82,other,yellow,yellow,5.47,23.16,brown
1,0,0,1,woods,46.12,other,yellow,yellow,5.82,30.93,brown
1,0,0,1,woods,56.48,other,yellow,yellow,7.11,36.39,brown
1,0,0,0,woods,51.16,other,yellow,yellow,9.36,45.32,black
1,0,0,1,woods,50.41,other,yellow,yellow,5.67,28.9,black
1,0,0,0,woods,46.89,other,yellow,yellow,6.34,34.24,black
1,0,0,1,woods,46.04,other,yellow,yellow,5.54,28.12,brown
1,0,0,0,woods,48.06,other,yellow,yellow,6.74,41.06,brown
1,0,0,1,woods,46.17,other,yellow,yellow,5.49,25.16,black
1,0,0,0,woods,50.63,other,yellow,yellow,4.44,31.69,brown
1,0,0,0,woods,47.6,other,yellow,yellow,6.65,39.76,brown
1,0,0,1,woods,53.34,other,yellow,yellow,5.94,30.08,brown
1,0,0,0,woods,53.48,other,yellow,yellow,5.56,33.69,black
1,0,0,1,woods,54.62,other,yellow,yellow,6.86,45.37,brown
1,0,0,1,woods,48.92,other,yellow,yellow,7.35,35.46,black
1,0,0,0,woods,49.59,other,yellow,yellow,6.36,39.08,brown
1,0,0,1,woods,53.91,other,yellow,yellow,6.51,32.97,brown
1,0,0,0,woods,51.36,other,yellow,yellow,7.07,36.13,black
1,0,0,1,woods,52.69,other,yellow,yellow,7.03,35.02,brown
1,0,0,1,woods,47.12,other,yellow,yellow,5.03,22.51,brown
1,0,0,1,woods,52.87,other,yellow,yellow,7.24,39.72,black
1,0,0,0,woods,54.11,other,yellow,yellow,8.38,36.83,brown
1,0,0,0,woods,51.23,other,yellow,yellow,5.66,35.07,black
1,0,0,0,woods,50.76,other,yellow,yellow,6.47,33.39,black
1,0,0,1,woods,59.46,other,yellow,yellow,8.23,51.31,brown
1,0,0,0,woods,45.95,other,yellow,yellow,6.26,32.51,black
1,0,0,0,woods,49.49,other,yellow,yellow,6.4,31.49,black
1,0,0,0,woods,54.98,other,yellow,yellow,7.41,44.03,brown
1,0,0,1,woods,52.34,other,yellow,yellow,7.81,44.34,black
1,0,0,0,woods,62.34,other,yellow,yellow,8.65,64.11,black
1,0,0,0,woods,58.3,other,yellow,yellow,7.01,40.81,black
1,0,0,0,woods,58.21,other,yellow,yellow,8.0,48.08,black
1,0,0,1,woods,54.3,other,yellow,yellow,6.69,46.54,black
1,0,0,1,woods,49.31,other,yellow,yellow,6.2,34.0,brown
1,0,0,1,woods,49.11,other,yellow,yellow,4.53,29.42,black
1,0,0,1,woods,45.56,other,yellow,yellow,6.26,34.19,black
1,0,0,1,woods,53.18,other,yellow,yellow,6.36,32.86,black
1,0,0,0,woods,53.82,other,yellow,yellow,7.39,28.4,brown
1,0,0,1,woods,46.87,other,yellow,yellow,7.42,33.04,black
1,0,0,1,woods,47.66,other,yellow,yellow,5.56,32.8,brown
1,0,0,0,woods,53.13,other,yellow,yellow,7.23,49.94,black
1,0,0,0,woods,52.25,other,yellow,yellow,8.41,36.28,black
1,0,0,0,woods,49.41,other,yellow,yellow,6.58,35.72,brown
1,0,0,0,woods,51.3,other,yellow,yellow,5.97,38.19,black
1,0,0,0,woods,45.32,other,yellow,yellow,7.36,29.87,brown
1,0,0,0,woods,46.42,other,yellow,yellow,6.79,32.3,brown
1,0,0,0,woods,47.82,other,yellow,yellow,7.79,46.34,black
1,0,0,1,woods,47.72,other,yellow,yellow,7.12,41.82,brown
1,0,0,1,woods,45.13,other,yellow,yellow,6.16,36.59,brown
1,0,0,0,woods,52.94,other,yellow,yellow,5.28,32.65,black
1,0,0,0,woods,50.77,other,yellow,yellow,4.63,32.8,black
1,0,0,1,woods,52.4,other,yellow,yellow,7.68,35.37,black
1,0,0,1,woods,48.81,other,yellow,yellow,5.99,38.09,black
1,0,0,1,woods,51.99,other,yellow,yellow,5.32,27.18,brown
1,0,0,1,woods,52.81,other,yellow,yellow,7.84,45.82,black
1,0,0,1,woods,50.79,other,yellow,yellow,6.24,27.18,brown
1,0,0,0,woods,45.84,other,yellow,yellow,5.75,26.36,brown
1,0,0,0,woods,46.68,other,yellow,yellow,5.87,36.92,black
1,0,0,1,woods,44.12,other,yellow,yellow,6.0,34.46,black
1,0,0,0,woods,48.45,other,yellow,yellow,5.52,37.88,black
1,0,0,1,woods,50.72,other,yellow,yellow,6.44,25.62,black
1,0,0,1,woods,51.92,other,yellow,yellow,5.29,21.71,brown
1,0,0,0,woods,53.41,other,yellow,yellow,7.87,36.62,brown
1,0,0,1,woods,51.9,other,yellow,yellow,6.44,39.78,brown
1,0,0,1,woods,49.12,other,yellow,yellow,7.72,39.83,brown
1,0,0,1,woods,48.86,other,yellow,yellow,5.99,18.73,black
1,0,0,0,woods,50.22,other,yellow,yellow,6.54,26.37,brown
1,0,0,1,woods,52.0,other,yellow,yellow,5.97,36.3,black
1,0,0,0,woods,46.44,other,yellow,yellow,6.58,19.39,brown
1,0,0,1,woods,45.64,other,yellow,yellow,2.18,16.58,brown
1,0,0,1,woods,52.16,other,yellow,yellow,6.45,41.86,black
1,0,0,1,woods,52.3,other,yellow,yellow,6.94,30.17,black
1,0,0,1,woods,52.83,other,yellow,yellow,6.48,29.47,black
1,0,0,1,woods,47.88,other,yellow,yellow,8.93,42.17,brown
1,0,0,1,woods,49.86,other,yellow,yellow,6.48,42.29,black
1,0,0,0,woods,43.24,other,yellow,yellow,5.88,38.69,brown
1,0,0,1,woods,54.81,other,yellow,yellow,5.47,25.02,black
1,0,0,1,woods,46.0,other,yellow,yellow,6.41,18.69,black
1,0,0,0,woods,52.76,other,yellow,yellow,7.13,38.66,brown
1,0,0,1,woods,52.38,other,yellow,yellow,5.93,38.86,black
1,0,0,1,woods,53.09,other,yellow,yellow,4.76,20.55,black
1,0,0,1,woods,45.93,other,yellow,yellow,5.61,28.31,black
1,0,0,0,woods,45.54,other,yellow,yellow,5.03,28.01,black
1,0,0,1,woods,53.32,other,yellow,yellow,8.96,41.65,brown
1,0,0,1,woods,50.7,other,yellow,yellow,5.48,26.86,black
1,0,0,1,woods,50.06,other,yellow,yellow,7.33,43.83,black
1,0,0,0,woods,50.38,other,yellow,yellow,6.08,36.54,brown
1,0,0,0,woods,49.26,other,yellow,yellow,5.07,36.41,black
1,0,0,0,woods,46.24,other,yellow,yellow,5.29,24.73,black
1,0,0,1,woods,57.61,other,yellow,yellow,6.73,39.97,brown
1,0,0,0,woods,46.99,other,yellow,yellow,5.79,26.83,black
1,0,0,1,woods,52.75,other,yellow,yellow,6.08,37.99,brown
1,0,0,0,woods,50.83,other,yellow,yellow,5.31,30.57,black
1,0,0,0,woods,43.47,other,yellow,yellow,4.28,17.66,black
1,0,0,1,woods,50.36,other,yellow,yellow,7.24,49.16,brown
1,0,0,1,woods,44.06,other,yellow,yellow,7.36,36.67,black
1,0,0,0,woods,45.53,other,yellow,yellow,6.26,24.57,black
1,0,0,1,woods,51.18,other,yellow,yellow,9.63,41.15,brown
1,0,0,1,woods,48.19,other,yellow,yellow,5.27,26.07,black
1,0,0,0,woods,55.34,other,yellow,yellow,7.3,34.4,brown
1,0,0,0,woods,52.61,other,yellow,yellow,7.48,44.34,brown
1,0,0,1,woods,50.49,other,yellow,yellow,7.63,49.03,brown
1,0,0,1,woods,47.61,other,yellow,yellow,8.16,37.8,brown
1,0,0,1,woods,45.54,other,yellow,yellow,5.08,20.3,black
1,0,0,0,woods,53.47,other,yellow,yellow,4.07,38.22,black
1,0,0,0,woods,53.4,other,yellow,yellow,8.97,47.07,brown
1,0,0,0,woods,42.27,other,yellow,yellow,4.24,18.43,brown
1,0,0,1,woods,49.45,other,yellow,yellow,5.81,30.33,brown
1,0,0,1,woods,45.25,other,yellow,yellow,7.07,31.2,black
1,0,0,1,woods,52.3,other,yellow,yellow,6.02,42.52,black
1,0,0,1,woods,52.87,other,yellow,yellow,6.38,25.91,black
1,0,0,1,woods,47.68,other,yellow,yellow,6.06,26.19,brown
1,0,0,0,woods,52.01,other,yellow,yellow,6.74,41.87,black
1,0,0,1,woods,48.68,other,yellow,yellow,7.39,40.96,brown
1,0,0,1,woods,49.96,other,yellow,yellow,7.83,34.35,brown
1,0,0,1,woods,50.62,other,yellow,yellow,6.65,41.66,brown
1,0,0,0,woods,48.34,other,yellow,yellow,6.0,30.16,brown
1,0,0,0,woods,53.87,other,yellow,yellow,6.11,30.59,brown
1,0,0,1,woods,54.1,other,yellow,yellow,8.79,42.3,black
1,0,0,0,woods,47.91,other,yellow,yellow,4.51,36.1,black
1,0,0,1,woods,44.3,other,yellow,yellow,6.72,37.0,black
1,0,0,0,woods,51.31,other,yellow,yellow,6.22,39.08,brown
1,0,0,1,woods,49.57,other,yellow,yellow,5.71,34.8,black
1,0,0,1,woods,52.76,other,yellow,yellow,7.13,36.69,brown
1,0,0,1,woods,49.46,other,yellow,yellow,5.76,23.07,brown
1,0,0,0,woods,56.14,other,yellow,yellow,8.13,41.23,brown
1,0,0,0,woods,50.11,other,yellow,yellow,7.06,39.72,black
1,0,0,1,woods,46.89,other,yellow,yellow,7.17,38.72,black
1,0,0,1,woods,53.3,other,yellow,yellow,6.89,44.29,black
1,0,0,1,woods,48.57,other,yellow,yellow,7.12,46.29,brown
1,0,0,0,woods,48.62,other,yellow,yellow,7.1,37.52,black
1,0,0,0,woods,53.49,other,yellow,yellow,5.31,27.94,brown
1,0,0,1,woods,47.0,other,yellow,yellow,5.18,34.1,brown
1,0,0,1,woods,49.53,other,yellow,yellow,6.65,35.5,brown
1,0,0,1,woods,51.08,other,yellow,yellow,6.73,41.11,brown
1,0,0,1,woods,54.03,other,yellow,yellow,5.68,27.91,black
1,0,0,0,woods,52.83,other,yellow,yellow,5.39,37.19,black
1,0,0,0,woods,51.59,other,yellow,yellow,4.81,20.58,black
1,0,0,1,woods,43.42,other,yellow,yellow,6.22,25.07,brown
1,0,0,1,woods,49.66,other,yellow,yellow,7.44,33.13,brown
1,0,0,0,woods,51.42,other,yellow,yellow,7.11,29.96,black
1,0,0,1,woods,55.1,other,yellow,yellow,7.7,42.45,brown
1,0,0,1,woods,54.4,other,yellow,yellow,9.73,53.97,black
1,0,0,1,woods,49.55,other,yellow,yellow,6.66,35.62,black
1,0,0,1,woods,45.55,other,yellow,yellow,5.05,35.88,brown
1,0,0,0,woods,55.52,other,yellow,yellow,6.87,44.27,brown
1,0,0,1,woods,49.98,other,yellow,yellow,4.89,30.62,black
